MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,27,3,WN,N740SW,637,12191,HOU,"Houston, TX",10140,ABQ,"Albuquerque, NM",1630,1629,0,0,1600-1659,1750,1733,0,1700-1759,0,,140,124,759,4,,,,,
2,27,3,WN,N8647A,105,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",1930,1930,0,0,1900-1959,2225,2214,0,2200-2259,0,,115,104,696,3,,,,,
2,27,3,WN,N408WN,247,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",555,557,2,0,0001-0559,845,901,16,0800-0859,0,,110,124,696,3,0,0,16,0,0
2,27,3,WN,N266WN,550,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",1700,1700,0,0,1700-1759,2000,1948,0,2000-2059,0,,120,108,696,3,,,,,
2,27,3,WN,N7849A,722,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",1345,1355,10,0,1300-1359,1645,1639,0,1600-1659,0,,120,104,696,3,,,,,
2,27,3,WN,N798SW,887,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",735,,,,0700-0759,1025,,,1000-1059,1,A,110,,696,3,,,,,
2,27,3,WN,N8543Z,2335,12191,HOU,"Houston, TX",10397,ATL,"Atlanta, GA",1035,1031,0,0,1000-1059,1335,1322,0,1300-1359,0,,120,111,696,3,,,,,
2,27,3,WN,N7849A,198,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",2205,2211,6,0,2200-2259,2300,2301,1,2300-2359,0,,55,50,148,1,,,,,
2,27,3,WN,N491WN,588,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",1925,1923,0,0,1900-1959,2020,2008,0,2000-2059,0,,55,45,148,1,,,,,
2,27,3,WN,N8663A,860,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",1420,1418,0,0,1400-1459,1520,1511,0,1500-1559,0,,60,53,148,1,,,,,
2,27,3,WN,N468WN,1823,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",835,840,5,0,0800-0859,940,934,0,0900-0959,0,,65,54,148,1,,,,,
2,27,3,WN,N493WN,3998,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",1045,1100,15,1,1000-1059,1150,1148,0,1100-1159,0,,65,48,148,1,,,,,
2,27,3,WN,N7702A,5465,12191,HOU,"Houston, TX",10423,AUS,"Austin, TX",630,627,0,0,0600-0659,725,714,0,0700-0759,0,,55,47,148,1,,,,,
2,27,3,WN,N8320J,350,12191,HOU,"Houston, TX",10599,BHM,"Birmingham, AL",1920,1925,5,0,1900-1959,2055,2054,0,2000-2059,0,,95,89,570,3,,,,,
2,27,3,WN,N8712L,652,12191,HOU,"Houston, TX",10599,BHM,"Birmingham, AL",1050,1051,1,0,1000-1059,1220,1219,0,1200-1259,0,,90,88,570,3,,,,,
2,27,3,WN,N798SW,294,12191,HOU,"Houston, TX",10693,BNA,"Nashville, TN",750,747,0,0,0700-0759,940,926,0,0900-0959,0,,110,99,670,3,,,,,
2,27,3,WN,N7883A,814,12191,HOU,"Houston, TX",10693,BNA,"Nashville, TN",1245,1247,2,0,1200-1259,1435,1429,0,1400-1459,0,,110,102,670,3,,,,,
2,27,3,WN,N205WN,1031,12191,HOU,"Houston, TX",10693,BNA,"Nashville, TN",1640,1723,43,1,1600-1659,1835,1926,51,1800-1859,0,,115,123,670,3,1,0,8,0,42
2,27,3,WN,N293WN,1945,12191,HOU,"Houston, TX",10693,BNA,"Nashville, TN",2140,2135,0,0,2100-2159,2325,2323,0,2300-2359,0,,105,108,670,3,,,,,
2,27,3,WN,N8619F,781,12191,HOU,"Houston, TX",10721,BOS,"Boston, MA",1420,1420,0,0,1400-1459,1900,1847,0,1900-1959,0,,220,207,1609,7,,,,,
2,27,3,WN,N8575Z,1657,12191,HOU,"Houston, TX",10800,BUR,"Burbank, CA",1440,1445,5,0,1400-1459,1625,1621,0,1600-1659,0,,225,216,1389,6,,,,,
2,27,3,WN,N451WN,122,12191,HOU,"Houston, TX",10821,BWI,"Baltimore, MD",2025,2104,39,1,2000-2059,15,45,30,0001-0559,0,,170,161,1246,5,4,0,0,0,26
2,27,3,WN,N8315C,2258,12191,HOU,"Houston, TX",10821,BWI,"Baltimore, MD",1515,1511,0,0,1500-1559,1915,1855,0,1900-1959,0,,180,164,1246,5,,,,,
2,27,3,WN,N8722L,2312,12191,HOU,"Houston, TX",10821,BWI,"Baltimore, MD",645,700,15,1,0600-0659,1030,1056,26,1000-1059,0,,165,176,1246,5,15,0,11,0,0
2,27,3,WN,N234WN,279,12191,HOU,"Houston, TX",10994,CHS,"Charleston, SC",1535,1530,0,0,1500-1559,1845,1832,0,1800-1859,0,,130,122,928,4,,,,,
2,27,3,WN,N781WN,1687,12191,HOU,"Houston, TX",11057,CLT,"Charlotte, NC",1045,,,,1000-1059,1405,,,1400-1459,1,A,140,,920,4,,,,,
2,27,3,WN,N8547V,245,12191,HOU,"Houston, TX",11066,CMH,"Columbus, OH",1130,1124,0,0,1100-1159,1510,1437,0,1500-1559,0,,160,133,1001,5,,,,,
2,27,3,WN,N427WN,1,12191,HOU,"Houston, TX",11140,CRP,"Corpus Christi, TX",845,926,41,1,0800-0859,950,1014,24,0900-0959,0,,65,48,187,1,6,0,0,0,18
2,27,3,WN,N262WN,17,12191,HOU,"Houston, TX",11140,CRP,"Corpus Christi, TX",1250,1247,0,0,1200-1259,1400,1332,0,1400-1459,0,,70,45,187,1,,,,,
2,27,3,WN,N7718B,45,12191,HOU,"Houston, TX",11140,CRP,"Corpus Christi, TX",1925,1923,0,0,1900-1959,2030,2011,0,2000-2059,0,,65,48,187,1,,,,,
2,27,3,WN,N491WN,1437,12191,HOU,"Houston, TX",11140,CRP,"Corpus Christi, TX",1540,1539,0,0,1500-1559,1645,1623,0,1600-1659,0,,65,44,187,1,,,,,
2,27,3,WN,N561WN,4,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",700,658,0,0,0700-0759,805,814,9,0800-0859,0,,65,76,239,1,,,,,
2,27,3,WN,N782SA,8,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",800,850,50,1,0800-0859,910,954,44,0900-0959,0,,70,64,239,1,41,0,0,0,3
2,27,3,WN,N206WN,12,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",900,917,17,1,0900-0959,1005,1019,14,1000-1059,0,,65,62,239,1,,,,,
2,27,3,WN,N7864B,16,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1000,,,,1000-1059,1110,,,1100-1159,1,A,70,,239,1,,,,,
2,27,3,WN,N8508W,20,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1100,1108,8,0,1100-1159,1210,1206,0,1200-1259,0,,70,58,239,1,,,,,
2,27,3,WN,N7864B,24,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1200,1204,4,0,1200-1259,1300,1255,0,1300-1359,0,,60,51,239,1,,,,,
2,27,3,WN,N467WN,28,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1300,1310,10,0,1300-1359,1405,1405,0,1400-1459,0,,65,55,239,1,,,,,
2,27,3,WN,N8328A,32,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1400,1405,5,0,1400-1459,1515,1500,0,1500-1559,0,,75,55,239,1,,,,,
2,27,3,WN,N954WN,34,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1430,,,,1400-1459,1540,,,1500-1559,1,A,70,,239,1,,,,,
2,27,3,WN,N7741C,36,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1500,1459,0,0,1500-1559,1610,1553,0,1600-1659,0,,70,54,239,1,,,,,
2,27,3,WN,N782SA,38,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1530,1547,17,1,1500-1559,1635,1639,4,1600-1659,0,,65,52,239,1,,,,,
2,27,3,WN,N744SW,40,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1600,1623,23,1,1600-1659,1705,1716,11,1700-1759,0,,65,53,239,1,,,,,
2,27,3,WN,N556WN,42,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1630,1731,61,1,1600-1659,1735,1845,70,1700-1759,0,,65,74,239,1,61,0,9,0,0
2,27,3,WN,N7835A,44,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1700,1702,2,0,1700-1759,1810,1807,0,1800-1859,0,,70,65,239,1,,,,,
2,27,3,WN,N8724J,48,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1800,1819,19,1,1800-1859,1910,1915,5,1900-1959,0,,70,56,239,1,,,,,
2,27,3,WN,N216WR,52,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",1900,1900,0,0,1900-1959,2010,2004,0,2000-2059,0,,70,64,239,1,,,,,
2,27,3,WN,N7814B,60,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",2100,2104,4,0,2100-2159,2210,2201,0,2200-2259,0,,70,57,239,1,,,,,
2,27,3,WN,N243WN,64,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",2200,2221,21,1,2200-2259,2305,2323,18,2300-2359,0,,65,62,239,1,16,0,0,0,2
2,27,3,WN,N8307K,1636,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",600,,,,0600-0659,700,,,0700-0759,1,B,60,,239,1,,,,,
2,27,3,WN,N7718B,6900,12191,HOU,"Houston, TX",11259,DAL,"Dallas, TX",730,,,,0700-0759,830,,,0800-0859,1,B,60,,239,1,,,,,
2,27,3,WN,N917WN,190,12191,HOU,"Houston, TX",11278,DCA,"Washington, DC",745,744,0,0,0700-0759,1140,1119,0,1100-1159,0,,175,155,1218,5,,,,,
2,27,3,WN,N7821L,876,12191,HOU,"Houston, TX",11278,DCA,"Washington, DC",1950,1953,3,0,1900-1959,2340,2330,0,2300-2359,0,,170,157,1218,5,,,,,
2,27,3,WN,N8563Z,5575,12191,HOU,"Houston, TX",11278,DCA,"Washington, DC",1200,1159,0,0,1200-1259,1555,1546,0,1500-1559,0,,175,167,1218,5,,,,,
2,27,3,WN,N448WN,256,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",1530,1526,0,0,1500-1559,1655,1652,0,1600-1659,0,,145,146,883,4,,,,,
2,27,3,WN,N244WN,267,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",1730,1726,0,0,1700-1759,1905,1917,12,1900-1959,0,,155,171,883,4,,,,,
2,27,3,WN,N8674B,769,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",1300,1304,4,0,1300-1359,1430,1429,0,1400-1459,0,,150,145,883,4,,,,,
2,27,3,WN,N8726H,770,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",705,719,14,0,0700-0759,840,845,5,0800-0859,0,,155,146,883,4,,,,,
2,27,3,WN,N8574Z,1378,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",2140,2150,10,0,2100-2159,2310,2309,0,2300-2359,0,,150,139,883,4,,,,,
2,27,3,WN,N8567Z,2036,12191,HOU,"Houston, TX",11292,DEN,"Denver, CO",845,853,8,0,0800-0859,1025,1018,0,1000-1059,0,,160,145,883,4,,,,,
2,27,3,WN,N900WN,2217,12191,HOU,"Houston, TX",11481,ECP,"Panama City, FL",1645,1915,150,1,1600-1659,1825,2036,131,1800-1859,0,,100,81,571,3,131,0,0,0,0
2,27,3,WN,N939WN,368,12191,HOU,"Houston, TX",11540,ELP,"El Paso, TX",1425,1418,0,0,1400-1459,1530,1515,0,1500-1559,0,,125,117,677,3,,,,,
2,27,3,WN,N7710A,1525,12191,HOU,"Houston, TX",11540,ELP,"El Paso, TX",835,838,3,0,0800-0859,940,933,0,0900-0959,0,,125,115,677,3,,,,,
2,27,3,WN,N8698B,1538,12191,HOU,"Houston, TX",11540,ELP,"El Paso, TX",2145,2208,23,1,2100-2159,2245,2306,21,2200-2259,0,,120,118,677,3,0,0,0,0,21
2,27,3,WN,N737JW,647,12191,HOU,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",1235,1246,11,0,1200-1259,1600,1607,7,1600-1659,0,,145,141,957,4,,,,,
2,27,3,WN,N8310C,1053,12191,HOU,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",1920,1926,6,0,1900-1959,2245,2249,4,2200-2259,0,,145,143,957,4,,,,,
2,27,3,WN,N488WN,1734,12191,HOU,"Houston, TX",11697,FLL,"Fort Lauderdale, FL",625,644,19,1,0600-0659,945,1013,28,0900-0959,0,,140,149,957,4,0,0,9,19,0
2,27,3,WN,N735SA,37,12191,HOU,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",1730,1726,0,0,1700-1759,1845,1841,0,1800-1859,0,,75,75,277,2,,,,,
2,27,3,WN,N7864B,362,12191,HOU,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",835,848,13,0,0800-0859,940,945,5,0900-0959,0,,65,57,277,2,,,,,
2,27,3,WN,N7851A,1639,12191,HOU,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",1920,1939,19,1,1900-1959,2025,2036,11,2000-2059,0,,65,57,277,2,,,,,
2,27,3,WN,N716SW,1796,12191,HOU,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",1040,1037,0,0,1000-1059,1145,1136,0,1100-1159,0,,65,59,277,2,,,,,
2,27,3,WN,N7835A,2186,12191,HOU,"Houston, TX",12206,HRL,"Harlingen/San Benito, TX",1320,1315,0,0,1300-1359,1430,1408,0,1400-1459,0,,70,53,277,2,,,,,
2,27,3,WN,N8668A,1305,12191,HOU,"Houston, TX",12339,IND,"Indianapolis, IN",920,924,4,0,0900-0959,1235,1217,0,1200-1259,0,,135,113,861,4,,,,,
2,27,3,WN,N711HK,403,12191,HOU,"Houston, TX",12451,JAX,"Jacksonville, FL",1550,1549,0,0,1500-1559,1850,1844,0,1800-1859,0,,120,115,816,4,,,,,
2,27,3,WN,N426WN,310,12191,HOU,"Houston, TX",12889,LAS,"Las Vegas, NV",1700,1704,4,0,1700-1759,1825,1819,0,1800-1859,0,,205,195,1235,5,,,,,
2,27,3,WN,N738CB,442,12191,HOU,"Houston, TX",12889,LAS,"Las Vegas, NV",1235,1258,23,1,1200-1259,1400,1421,21,1400-1459,0,,205,203,1235,5,11,0,0,0,10
2,27,3,WN,N8664J,702,12191,HOU,"Houston, TX",12889,LAS,"Las Vegas, NV",1955,2001,6,0,1900-1959,2120,2117,0,2100-2159,0,,205,196,1235,5,,,,,
2,27,3,WN,N8655D,1089,12191,HOU,"Houston, TX",12889,LAS,"Las Vegas, NV",840,848,8,0,0800-0859,1010,1011,1,1000-1059,0,,210,203,1235,5,,,,,
2,27,3,WN,N7718B,2056,12191,HOU,"Houston, TX",12889,LAS,"Las Vegas, NV",630,713,43,1,0600-0659,745,839,54,0700-0759,0,,195,206,1235,5,43,0,11,0,0
2,27,3,WN,N8721J,347,12191,HOU,"Houston, TX",12892,LAX,"Los Angeles, CA",1015,1021,6,0,1000-1059,1205,1202,0,1200-1259,0,,230,221,1390,6,,,,,
2,27,3,WN,N262WN,591,12191,HOU,"Houston, TX",12892,LAX,"Los Angeles, CA",1415,1558,103,1,1400-1459,1610,1748,98,1600-1659,0,,235,230,1390,6,98,0,0,0,0
2,27,3,WN,N553WN,941,12191,HOU,"Houston, TX",12892,LAX,"Los Angeles, CA",2145,2154,9,0,2100-2159,2330,2340,10,2300-2359,0,,225,226,1390,6,,,,,
2,27,3,WN,N8675A,1118,12191,HOU,"Houston, TX",12892,LAX,"Los Angeles, CA",1705,1717,12,0,1700-1759,1900,1909,9,1900-1959,0,,235,232,1390,6,,,,,
2,27,3,WN,N8570W,1458,12191,HOU,"Houston, TX",12892,LAX,"Los Angeles, CA",650,656,6,0,0600-0659,840,844,4,0800-0859,0,,230,228,1390,6,,,,,
2,27,3,WN,N7737E,1100,12191,HOU,"Houston, TX",12953,LGA,"New York, NY",1855,1914,19,1,1800-1859,2315,2317,2,2300-2359,0,,200,183,1428,6,,,,,
2,27,3,WN,N945WN,1255,12191,HOU,"Houston, TX",12953,LGA,"New York, NY",635,635,0,0,0600-0659,1055,1037,0,1000-1059,0,,200,182,1428,6,,,,,
2,27,3,WN,N427WN,1662,12191,HOU,"Houston, TX",12953,LGA,"New York, NY",1200,1225,25,1,1200-1259,1620,1635,15,1600-1659,0,,200,190,1428,6,2,0,0,0,13
2,27,3,WN,N472WN,354,12191,HOU,"Houston, TX",13158,MAF,"Midland/Odessa, TX",1345,1342,0,0,1300-1359,1515,1459,0,1500-1559,0,,90,77,441,2,,,,,
2,27,3,WN,N954WN,897,12191,HOU,"Houston, TX",13158,MAF,"Midland/Odessa, TX",1925,1946,21,1,1900-1959,2055,2107,12,2000-2059,0,,90,81,441,2,,,,,
2,27,3,WN,N725SW,1333,12191,HOU,"Houston, TX",13158,MAF,"Midland/Odessa, TX",835,839,4,0,0800-0859,1005,959,0,1000-1059,0,,90,80,441,2,,,,,
2,27,3,WN,N7843A,1860,12191,HOU,"Houston, TX",13198,MCI,"Kansas City, MO",830,842,12,0,0800-0859,1030,1035,5,1000-1059,0,,120,113,666,3,,,,,
