MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
2,21,4,AA,N101NN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,853,0,0,0900-0959,1724,1633,0,1700-1759,0,,324,280,2475,10,,,,,
2,22,5,AA,N113AN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,1057,117,1,0900-0959,1724,1857,93,1700-1759,0,,324,300,2475,10,33,0,0,0,60
2,23,6,AA,N108NN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,900,0,0,0900-0959,1724,1659,0,1700-1759,0,,324,299,2475,10,,,,,
2,24,7,AA,N114NN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,911,11,0,0900-0959,1724,1725,1,1700-1759,0,,324,314,2475,10,,,,,
2,,1,AA,N109NN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,1005,65,1,0900-0959,1724,1820,56,1700-1759,0,,324,315,2475,10,56,0,0,0,0
2,26,2,AA,N101NN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,1823,563,1,0900-0959,1724,225,541,1700-1759,0,,324,302,2475,10,2,0,0,0,539
2,27,3,AA,N102NN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,858,0,0,0900-0959,1724,1649,0,1700-1759,0,,324,291,2475,10,,,,,
2,28,4,AA,N104NN,2,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",900,911,11,0,0900-0959,1724,1722,0,1700-1759,0,,324,311,2475,10,,,,,
2,1,5,AA,N102NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1225,0,0,1200-1259,1553,1519,0,1500-1559,0,,383,354,2475,10,,,,,
2,2,6,AA,N104NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1222,0,0,1200-1259,1553,1511,0,1500-1559,0,,383,349,2475,10,,,,,
2,3,7,AA,N103NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1224,0,0,1200-1259,1553,1530,0,1500-1559,0,,383,366,2475,10,,,,,
2,4,1,AA,N106NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1252,22,1,1200-1259,1553,1618,25,1500-1559,0,,383,386,2475,10,22,0,3,0,0
2,5,2,AA,N102NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1225,0,0,1200-1259,1553,1603,10,1500-1559,0,,383,398,2475,10,,,,,
2,6,3,AA,N103NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1222,0,0,1200-1259,1553,1540,0,1500-1559,0,,383,378,2475,10,,,,,
2,7,4,AA,N105NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1219,0,0,1200-1259,1553,1545,0,1500-1559,0,,383,386,2475,10,,,,,
2,8,5,AA,N102NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1343,73,1,1200-1259,1553,1734,101,1500-1559,0,,383,411,2475,10,0,0,28,0,73
2,9,6,AA,N109NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1224,0,0,1200-1259,1553,1625,32,1500-1559,0,,383,421,2475,10,0,0,32,0,0
2,10,7,AA,N104NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1224,0,0,1200-1259,1553,1620,27,1500-1559,0,,383,416,2475,10,0,0,27,0,0
2,11,1,AA,N103NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1223,0,0,1200-1259,1553,1533,0,1500-1559,0,,383,370,2475,10,,,,,
2,12,2,AA,,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1224,0,0,1200-1259,1553,1601,8,1500-1559,0,,383,397,2475,10,,,,,
2,13,3,AA,N111ZM,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1230,1225,0,0,1200-1259,1553,1554,1,1500-1559,0,,383,389,2475,10,,,,,
2,14,4,AA,N102NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1154,0,0,1200-1259,1529,1542,13,1500-1559,0,,389,408,2475,10,,,,,
2,15,5,AA,N107NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1155,0,0,1200-1259,1529,1511,0,1500-1559,0,,389,376,2475,10,,,,,
2,17,7,AA,N104NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1155,0,0,1200-1259,1529,1512,0,1500-1559,0,,389,377,2475,10,,,,,
2,18,1,AA,N105NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1155,0,0,1200-1259,1529,1511,0,1500-1559,0,,389,376,2475,10,,,,,
2,19,2,AA,N108NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1152,0,0,1200-1259,1529,1514,0,1500-1559,0,,389,382,2475,10,,,,,
2,20,3,AA,N105NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1157,0,0,1200-1259,1529,1543,14,1500-1559,0,,389,406,2475,10,,,,,
2,21,4,AA,N109NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1154,0,0,1200-1259,1529,1539,10,1500-1559,0,,389,405,2475,10,,,,,
2,22,5,AA,N102NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1157,0,0,1200-1259,1529,1516,0,1500-1559,0,,389,379,2475,10,,,,,
2,23,6,AA,N116AN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1155,0,0,1200-1259,1529,1527,0,1500-1559,0,,389,392,2475,10,,,,,
2,24,7,AA,N106NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1157,0,0,1200-1259,1529,1523,0,1500-1559,0,,389,386,2475,10,,,,,
2,25,1,AA,N111ZM,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1200,0,0,1200-1259,1529,1516,0,1500-1559,0,,389,376,2475,10,,,,,
2,26,2,AA,N106NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1156,0,0,1200-1259,1529,1519,0,1500-1559,0,,389,383,2475,10,,,,,
2,27,3,AA,N117AN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1202,2,0,1200-1259,1529,1515,0,1500-1559,0,,389,373,2475,10,,,,,
2,28,4,AA,N101NN,3,12478,JFK,"New York, NY",12892,LAX,"Los Angeles, CA",1200,1152,0,0,1200-1259,1529,1533,4,1500-1559,0,,389,401,2475,10,,,,,
2,1,5,AA,N103NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1056,0,0,1100-1159,1929,1925,0,1900-1959,0,,329,329,2475,10,,,,,
2,2,6,AA,N112AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1105,5,0,1100-1159,1929,1948,19,1900-1959,0,,329,343,2475,10,5,0,14,0,0
2,3,7,AA,N104NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1058,0,0,1100-1159,1929,1908,0,1900-1959,0,,329,310,2475,10,,,,,
2,4,1,AA,N113AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1054,0,0,1100-1159,1929,1856,0,1900-1959,0,,329,302,2475,10,,,,,
2,5,2,AA,N112AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1112,12,0,1100-1159,1929,1909,0,1900-1959,0,,329,297,2475,10,,,,,
2,6,3,AA,,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1056,0,0,1100-1159,1929,1902,0,1900-1959,0,,329,306,2475,10,,,,,
2,7,4,AA,N109NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1107,7,0,1100-1159,1929,1914,0,1900-1959,0,,329,307,2475,10,,,,,
2,8,5,AA,N117AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1053,0,0,1100-1159,1929,1844,0,1900-1959,0,,329,291,2475,10,,,,,
2,9,6,AA,N111ZM,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1054,0,0,1100-1159,1929,1841,0,1900-1959,0,,329,287,2475,10,,,,,
2,10,7,AA,N114NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1054,0,0,1100-1159,1929,1848,0,1900-1959,0,,329,294,2475,10,,,,,
2,11,1,AA,N111ZM,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1058,0,0,1100-1159,1929,1940,11,1900-1959,0,,329,342,2475,10,,,,,
2,12,2,AA,N113AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1128,28,1,1100-1159,1929,1947,18,1900-1959,0,,329,319,2475,10,0,0,18,0,0
2,13,3,AA,N102NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1159,59,1,1100-1159,1929,2005,36,1900-1959,0,,329,306,2475,10,36,0,0,0,0
2,14,4,AA,N117AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1159,59,1,1100-1159,1927,2019,52,1900-1959,0,,327,320,2475,10,17,0,0,0,35
2,15,5,AA,N108NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1105,5,0,1100-1159,1927,1920,0,1900-1959,0,,327,315,2475,10,,,,,
2,16,6,AA,N104NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1052,0,0,1100-1159,1927,1856,0,1900-1959,0,,327,304,2475,10,,,,,
2,17,7,AA,N101NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1131,31,1,1100-1159,1927,1929,2,1900-1959,0,,327,298,2475,10,,,,,
2,18,1,AA,N106NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1056,0,0,1100-1159,1927,1837,0,1900-1959,0,,327,281,2475,10,,,,,
2,19,2,AA,N113AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1102,2,0,1100-1159,1927,1901,0,1900-1959,0,,327,299,2475,10,,,,,
2,20,3,AA,N108NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1208,68,1,1100-1159,1927,2013,46,1900-1959,0,,327,305,2475,10,0,0,46,0,0
2,21,4,AA,N117AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1057,0,0,1100-1159,1927,1846,0,1900-1959,0,,327,289,2475,10,,,,,
2,22,5,AA,N107NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1241,101,1,1100-1159,1927,2037,70,1900-1959,0,,327,296,2475,10,70,0,0,0,0
2,23,6,AA,N101NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1113,13,0,1100-1159,1927,1928,1,1900-1959,0,,327,315,2475,10,,,,,
2,24,7,AA,N116AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1056,0,0,1100-1159,1927,1917,0,1900-1959,0,,327,321,2475,10,,,,,
2,25,1,AA,N106NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1121,21,1,1100-1159,1927,1940,13,1900-1959,0,,327,319,2475,10,,,,,
2,26,2,AA,N103NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1055,0,0,1100-1159,1927,1912,0,1900-1959,0,,327,317,2475,10,,,,,
2,27,3,AA,N108NN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1102,2,0,1100-1159,1927,1908,0,1900-1959,0,,327,306,2475,10,,,,,
2,28,4,AA,N117AN,4,12892,LAX,"Los Angeles, CA",12478,JFK,"New York, NY",1100,1115,15,1,1100-1159,1927,1918,0,1900-1959,0,,327,303,2475,10,,,,,
2,1,5,AA,N765AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1111,0,0,1100-1159,1549,1522,0,1500-1559,0,,514,491,3784,11,,,,,
2,2,6,AA,N789AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1115,0,0,1100-1159,1549,1551,2,1500-1559,0,,514,516,3784,11,,,,,
2,3,7,AA,N771AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1101,0,0,1100-1159,1549,1540,0,1500-1559,0,,514,519,3784,11,,,,,
2,4,1,AA,N794AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1114,0,0,1100-1159,1549,1542,0,1500-1559,0,,514,508,3784,11,,,,,
2,5,2,AA,N771AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1108,0,0,1100-1159,1549,1554,5,1500-1559,0,,514,526,3784,11,,,,,
2,6,3,AA,N795AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1108,0,0,1100-1159,1549,1606,17,1500-1559,0,,514,538,3784,11,0,0,17,0,0
2,7,4,AA,N757AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1116,1,0,1100-1159,1549,1614,25,1500-1559,0,,514,538,3784,11,1,0,24,0,0
2,8,5,AA,N772AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1127,12,0,1100-1159,1549,1618,29,1500-1559,0,,514,531,3784,11,12,0,17,0,0
2,9,6,AA,N756AM,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1305,110,1,1100-1159,1549,1747,118,1500-1559,0,,514,522,3784,11,110,0,8,0,0
2,10,7,AA,N799AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1140,25,1,1100-1159,1549,1636,47,1500-1559,0,,514,536,3784,11,25,0,22,0,0
2,11,1,AA,N757AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1108,0,0,1100-1159,1549,1610,21,1500-1559,0,,514,542,3784,11,0,0,21,0,0
2,12,2,AA,N751AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1110,0,0,1100-1159,1549,1645,56,1500-1559,0,,514,575,3784,11,0,0,56,0,0
2,13,3,AA,N758AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1114,0,0,1100-1159,1549,1617,28,1500-1559,0,,514,543,3784,11,0,0,28,0,0
2,14,4,AA,N772AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1108,0,0,1100-1159,1553,1618,25,1500-1559,0,,518,550,3784,11,0,0,25,0,0
2,15,5,AA,N759AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1116,1,0,1100-1159,1553,1627,34,1500-1559,0,,518,551,3784,11,1,0,33,0,0
2,16,6,AA,N781AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1114,0,0,1100-1159,1553,1616,23,1500-1559,0,,518,542,3784,11,0,0,23,0,0
2,17,7,AA,N751AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1110,0,0,1100-1159,1553,1601,8,1500-1559,0,,518,531,3784,11,,,,,
2,18,1,AA,N795AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1118,3,0,1100-1159,1553,1620,27,1500-1559,0,,518,542,3784,11,3,0,24,0,0
2,19,2,AA,N751AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1112,0,0,1100-1159,1553,1635,42,1500-1559,0,,518,563,3784,11,0,0,42,0,0
2,20,3,AA,N751AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1135,20,1,1100-1159,1553,1618,25,1500-1559,0,,518,523,3784,11,20,0,5,0,0
2,21,4,AA,N751AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1211,56,1,1100-1159,1553,1652,59,1500-1559,0,,518,521,3784,11,56,0,3,0,0
2,22,5,AA,N755AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1123,8,0,1100-1159,1553,1610,17,1500-1559,0,,518,527,3784,11,8,0,9,0,0
2,23,6,AA,N775AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1118,3,0,1100-1159,1553,1557,4,1500-1559,0,,518,519,3784,11,,,,,
2,24,7,AA,N788AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1241,86,1,1100-1159,1553,1704,71,1500-1559,0,,518,503,3784,11,71,0,0,0,0
2,25,1,AA,N768AA,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1106,0,0,1100-1159,1553,1545,0,1500-1559,0,,518,519,3784,11,,,,,
2,26,2,AA,N784AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1113,0,0,1100-1159,1553,1616,23,1500-1559,0,,518,543,3784,11,0,0,23,0,0
2,27,3,AA,N794AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1109,0,0,1100-1159,1553,1613,20,1500-1559,0,,518,544,3784,11,0,0,20,0,0
2,28,4,AA,N784AN,5,11298,DFW,"Dallas/Fort Worth, TX",12173,HNL,"Honolulu, HI",1115,1110,0,0,1100-1159,1553,1640,47,1500-1559,0,,518,570,3784,11,0,0,47,0,0
